null_values_mdd,actual_value_mdd,null_values_aud,actual_value_aud,null_values_hc01,actual_value_hc01,null_values_hc02,actual_value_hc02
0.030948163,,0.066885643,,0.067205396,,0.07583463,
0.061741668,,0.167042563,,0.059184404,,0.067210615,
0.094316543,,0.103256179,,0.115766627,,0.103892031,
0.030522281,,0.079056173,,0.054778582,,0.087930848,
0.012356337,,0.038973651,,0.05079759,,0.073656165,
0.061949664,,0.080854871,,0.088969745,,0.082272893,
0.046914833,,0.111691438,,0.07056902,,0.11091535,
0.136564933,,0.137367656,,0.176814773,,0.233984084,
0.031301368,,0.069597902,,0.063099315,,0.125274812,
0.074191391,,0.110570905,,0.081670879,,0.211339586,
0.055635693,,0.073352295,,0.070402586,,0.081638327,
0.054450973,,0.053282093,,0.092593491,,0.103106534,
0.085856605,,0.110214958,,0.03945359,,0.129370515,
0.071660395,,0.149677167,,0.058272311,,0.075535743,
0.075290225,,0.12657678,,0.048502043,,0.091060316,
0.08354418,,0.133527455,,0.079142937,,0.182858009,
0.03809814,,0.068651809,,0.109544584,,0.107883296,
0.073949999,,0.086752081,,0.073728897,,0.146872452,
0.052799498,,0.037998215,,0.094772086,,0.123296937,
0.097447786,,0.166220549,,0.07942264,,0.159916881,
0.062308405,,0.134953724,,0.048740852,,0.097989798,
0.034577374,,0.056776061,,0.068281809,,0.066891858,
0.068741066,,0.149511151,,0.053398432,,0.113550373,
0.090470053,,0.083778139,,0.109380201,,0.139048248,
0.116033987,,0.177199201,,0.123492968,,0.074349594,
0.057903847,,0.096359065,,0.072622606,,0.104444285,
0.076125491,,0.132834735,,0.042469394,,0.061201309,
0.061011145,,0.074221151,,0.055444025,,0.129298156,
0.06594581,,0.130494217,,0.064703752,,0.088293241,
0.088744065,,0.142575126,,0.043530682,,0.058813797,
0.04932623,,0.070908597,,0.051929109,,0.108519535,
0.038828365,,0.098034884,,0.053809154,,0.080424273,
0.061511686,,0.062688251,,0.047604793,,0.069925934,
0.029493997,,0.049966603,,0.047348958,,0.119312015,
0.094508734,,0.090252427,,0.062591672,,0.134345386,
0.089246792,,0.121351273,,0.05119989,,0.164375326,
0.06892018,,0.067058991,,0.060902032,,0.115820016,
0.04058134,,0.056514626,,0.056437531,,0.070217638,
0.079338393,,0.094468828,,0.109150911,,0.120323763,
0.060853458,,0.107795043,,0.030822,,0.069895613,
0.064833688,,0.094867238,,0.069597769,,0.058986241,
0.062835509,,0.132959256,,0.039816744,,0.083666095,
0.045401572,,0.057749183,,0.047411981,,0.103914269,
0.098960582,,0.192106296,,0.064541644,,0.12412149,
0.049647594,,0.13094155,,0.055825819,,0.144466048,
0.071712816,,0.125907981,,0.100329198,,0.110803926,
0.049771784,,0.11113124,,0.047760244,,0.062807994,
0.073240962,,0.068343281,,0.094072266,,0.146311024,
0.100019737,,0.124760449,,0.150527244,,0.149857612,
0.082546492,,0.149506407,,0.059615556,,0.111376357,
0.038031632,,0.088055558,,0.030922791,,0.094857443,
0.032360473,,0.075848501,,0.07675879,,0.109739458,
0.113697092,,0.162390368,,0.087070396,,0.06770051,
0.044237769,,0.064550542,,0.094186767,,0.074182971,
0.038689984,,0.057021735,,0.043508134,,0.07972039,
0.035683217,,0.065233856,,0.0622105,,0.095523739,
0.096636975,,0.127730111,,0.058245879,,0.117288571,
0.130921663,,0.170114417,,0.070668663,,0.141140681,
0.050629479,,0.083058711,,0.046270331,,0.131347764,
0.030716414,,0.061134887,,0.033233822,,0.049113481,
0.076428516,,0.180775831,,0.06947909,,0.130193898,
0.125881433,,0.158881933,,0.061961237,,0.16259917,
0.056769035,,0.142902885,,0.06511235,,0.061087929,
0.045697907,,0.114644427,,0.065677349,,0.063810095,
0.050696371,,0.121303767,,0.058446645,,0.116019036,
0.040242688,,0.063321394,,0.052277899,,0.088671643,
0.094860294,,0.152507615,,0.052564552,,0.105955362,
0.079560229,,0.140570867,,0.052114849,,0.106721626,
0.140009668,,0.245722035,,0.073156359,,0.116226517,
0.06254197,,0.158185741,,0.05403397,,0.064435,
0.097431752,,0.113897375,,0.110662526,,0.176382806,
0.057362835,,0.049514453,,0.060666625,,0.108967538,
0.066654491,,0.085093562,,0.065118716,,0.126966162,
0.090366809,,0.082501045,,0.056063277,,0.11104375,
0.078303293,,0.056936998,,0.133057783,,0.155795774,
0.065797766,,0.102750966,,0.114233332,,0.089268565,
0.076107867,,0.149842672,,0.059152268,,0.083788238,
0.051143948,,0.051636617,,0.106433412,,0.105799036,
0.074529384,,0.087477611,,0.037264069,,0.099717354,
0.043260553,,0.060688532,,0.071171016,,0.141497568,
0.066293562,,0.141139617,,0.050846035,,0.05805713,
0.072843104,,0.113159456,,0.043753038,,0.072433111,
0.059156788,,0.049148526,,0.046598484,,0.090877938,
0.066914408,,0.083655903,,0.064170567,,0.144554408,
0.159969328,,0.281929938,,0.227510207,,0.216369363,
0.080500023,,0.108176199,,0.032843793,,0.107667695,
0.05496465,,0.093916726,,0.075332413,,0.138925193,
0.037742349,,0.072068239,,0.067911803,,0.056436929,
0.075376459,,0.133754493,,0.049334678,,0.080711852,
0.050239184,,0.134633297,,0.073750181,,0.05689927,
0.031076554,,0.07294629,,0.044309926,,0.098395927,
0.038267039,,0.090483189,,0.060369257,,0.062133128,
0.073225391,,0.140068217,,0.119053017,,0.091033565,
0.074507514,,0.089330285,,0.111543735,,0.124315476,
0.086451855,,0.089603248,,0.081955597,,0.156426133,
0.097335625,,0.131307659,,0.084111774,,0.104402196,
0.091035129,,0.128118373,,0.126011288,,0.137384291,
0.054875748,,0.088450275,,0.034236566,,0.102100066,
0.137184282,,0.113847677,,0.136063653,,0.233305708,
0.077235251,,0.102629541,,0.04511041,,0.079802953,
0.052329776,,0.089320582,,0.035064872,,0.059569089,
0.103004921,,0.115907966,,0.100116149,,0.166911128,
0.04164456,,0.106717644,,0.061408001,,0.120409238,
0.060262832,,0.112853321,,0.059318454,,0.161524216,
0.140404623,,0.171565551,,0.113202718,,0.096852243,
0.10127031,,0.157250834,,0.056400503,,0.10377307,
0.141658961,,0.181256792,,0.131764136,,0.255655793,
0.04527051,,0.081507772,,0.081386318,,0.115997101,
0.039143343,,0.039884937,,0.071062329,,0.097808892,
0.042589042,,0.063430322,,0.070601628,,0.067373121,
0.010366891,,0.043900302,,0.059281968,,0.058930076,
0.037386515,,0.085214409,,0.045466697,,0.092538593,
0.025780031,,0.105265973,,0.058686192,,0.089261506,
0.06271455,,0.109441252,,0.014889784,,0.096201299,
0.069814451,,0.132816078,,0.124683226,,0.078239663,
0.044823608,,0.061664641,,0.119457091,,0.132684389,
0.065007694,,0.12290728,,0.069024867,,0.07773437,
0.041153775,,0.104822735,,0.078858873,,0.102089366,
0.080708873,,0.133076105,,0.030507873,,0.08905069,
0.088822216,,0.15657595,,0.076074179,,0.164763232,
0.047688797,,0.07870535,,0.079433628,,0.116585503,
0.040007264,,0.049104338,,0.047675911,,0.05520814,
0.090945196,,0.113555345,,0.062135668,,0.119051404,
0.049006735,,0.103442845,,0.035230631,,0.085495056,
0.030605523,,0.099041933,,0.045577895,,0.059836064,
0.086002913,,0.074524907,,0.083086765,,0.142775976,
0.071330935,,0.124279097,,0.041977163,,0.084840354,
0.064383379,,0.107851303,,0.059525373,,0.108441481,
0.074996374,,0.128136013,,0.04657257,,0.11301963,
0.082667707,,0.102381513,,0.053643578,,0.135592245,
0.061089804,,0.09086997,,0.056200707,,0.147435576,
0.080474428,,0.063055082,,0.119614114,,0.219532604,
0.059703397,,0.10300743,,0.063166433,,0.110603502,
0.030693223,,0.082592238,,0.050228215,,0.107138995,
0.11859863,,0.208971099,,0.138979605,,0.116197142,
0.111933976,,0.128694208,,0.134340151,,0.137541588,
0.059210369,,0.110233754,,0.07210859,,0.075892953,
0.050761593,,0.130489756,,0.087972504,,0.098654263,
0.049272147,,0.151823891,,0.057881893,,0.066896042,
0.039846945,,0.075348216,,0.04012469,,0.062437169,
0.046757976,,0.06672196,,0.07275065,,0.064705352,
0.123269921,,0.127899113,,0.147308687,,0.146692853,
0.070173583,,0.113326628,,0.050590248,,0.082794865,
0.06381396,,0.099754347,,0.090915743,,0.122722211,
0.05766028,,0.131765362,,0.024887212,,0.064420356,
0.051934544,,0.092506963,,0.074794618,,0.024897985,
0.064016749,,0.163365573,,0.110234336,,0.070602923,
0.059776059,,0.083967085,,0.069958366,,0.060308555,
0.103100272,,0.157426445,,0.060923656,,0.110866447,
0.031176609,,0.052235465,,0.099500051,,0.095119806,
0.049681803,,0.076068874,,0.06624777,,0.119691877,
0.143682663,,0.254745504,,0.049414456,,0.116935292,
0.079669414,,0.136013715,,0.057367285,,0.140956557,
0.073752412,,0.157283787,,0.079901583,,0.100375405,
0.071623435,,0.041290661,,0.095450123,,0.112852964,
0.230295354,,0.368882782,,0.206010584,,0.191204382,
0.044203581,,0.124169415,,0.077022007,,0.059742616,
0.045069987,,0.117278682,,0.061933856,,0.075863935,
0.132477798,,0.215799637,,0.099193073,,0.144927876,
0.052238332,,0.048075837,,0.030548022,,0.088098143,
0.057276967,,0.123100239,,0.064578784,,0.099661916,
0.066254645,,0.114497472,,0.038933167,,0.081138989,
0.023321917,,0.084565416,,0.042636289,,0.079592373,
0.088685166,,0.183196027,,0.07683632,,0.095091931,
0.035809876,,0.094663023,,0.031960695,,0.067709507,
0.076411839,,0.074915819,,0.060320616,,0.1144309,
0.056485886,,0.093325409,,0.065211975,,0.06532134,
0.062511663,,0.112796193,,0.056811062,,0.060966218,
0.039595243,,0.087408742,,0.014617602,,0.076864873,
0.046660578,,0.102598556,,0.043380157,,0.086851586,
0.063124332,,0.085177948,,0.076081863,,0.075022327,
0.070388307,,0.103105681,,0.053253178,,0.107630504,
0.094781164,,0.125017082,,0.125137419,,0.090748411,
0.048842549,,0.074033594,,0.100814517,,0.118186522,
0.078203902,,0.177383086,,0.111008651,,0.151969526,
0.071732988,,0.088410654,,0.055756703,,0.076845692,
0.049018147,,0.108066962,,0.024838875,,0.11174038,
0.040050613,,0.062314585,,0.100190242,,0.137848653,
0.152195471,,0.186508068,,0.130245351,,0.198706624,
0.045257898,,0.081018553,,0.056216569,,0.078258489,
0.044632831,,0.140375599,,0.038477023,,0.03656403,
0.048114005,,0.132568629,,0.072384128,,0.099434622,
0.071664492,,0.124338929,,0.050282907,,0.171199174,
0.031450053,,0.019382305,,0.080650081,,0.087501115,
0.080930331,,0.088131326,,0.106472272,,0.105917186,
0.049686774,,0.107355981,,0.083340792,,0.110335089,
0.050645241,,0.04421111,,0.075280607,,0.124601593,
0.045167742,,0.039360863,,0.088498459,,0.063481144,
0.087307693,,0.078251046,,0.127330922,,0.12968071,
0.110460578,,0.145285129,,0.108228687,,0.210849979,
0.0129959,,0.026171514,,0.058260344,,0.076984839,
0.12060844,,0.193357607,,0.106370318,,0.130007384,
0.080477456,,0.179675082,,0.036535395,,0.118801719,
0.058390686,,0.101921553,,0.073399808,,0.075144929,
0.032514933,,0.060236079,,0.075153306,,0.087846374,
0.021075396,,0.040417461,,0.06339664,,0.065300927,
0.030767918,,0.09565364,,0.084621423,,0.060152836,
0.018361495,,0.044946674,,0.055824261,,0.065451552,
0.096404494,,0.124637713,,0.03343115,,0.066346466,
0.077618832,,0.153484457,,0.072326534,,0.080538168,
0.072601468,,0.147052577,,0.030568784,,0.054208452,
0.052799971,,0.144099864,,0.051064636,,0.08329901,
0.074606819,,0.096656901,,0.054101034,,0.083137665,
0.060536195,,0.103205919,,0.018837702,,0.061321571,
0.099091298,,0.15410931,,0.106763027,,0.102170865,
0.042394688,,0.085752182,,0.048292447,,0.044041946,
0.112362564,,0.1361745,,0.074602274,,0.15591865,
0.128960941,,0.214212294,,0.140115573,,0.142566586,
0.047060573,,0.130994701,,0.067793018,,0.111612108,
0.071625274,,0.127072721,,0.03355778,,0.130687923,
0.054866322,,0.124853404,,0.047389627,,0.08559913,
0.07750998,,0.135740887,,0.054603619,,0.081641094,
0.083745991,,0.088491833,,0.117795764,,0.162265843,
0.037089343,,0.082253425,,0.075219245,,0.096895055,
0.040865112,,0.074069974,,0.06610738,,0.06094774,
0.135302465,,0.192676807,,0.157334347,,0.205043315,
0.085742123,,0.108408978,,0.051294449,,0.124326928,
0.066894483,,0.08368966,,0.040697724,,0.055993798,
0.026605606,,0.063308924,,0.036788603,,0.076761725,
0.066153894,,0.080820876,,0.0674285,,0.16270783,
0.178437678,,0.170553056,,0.170957453,,0.24005419,
0.083487972,,0.178405402,,0.079428827,,0.087358973,
0.102610619,,0.110268919,,0.114012809,,0.157180216,
0.039784125,,0.115942393,,0.063415128,,0.062133972,
0.143253095,,0.110264479,,0.098214073,,0.19840815,
0.032564498,,0.043683538,,0.074482794,,0.091724362,
0.119056932,,0.158946697,,0.143247339,,0.103210364,
0.057533362,,0.102735648,,0.080154842,,0.105126664,
0.06701704,,0.088568724,,0.067551758,,0.067286822,
0.085622269,,0.100959188,,0.069191694,,0.132741536,
0.094219787,,0.08625197,,0.196907298,,0.217478875,
0.086743963,,0.13470733,,0.107732415,,0.145366984,
0.013181012,,0.073994634,,0.053738334,,0.065576051,
0.02643563,,0.076812015,,0.085158451,,0.050247981,
0.115924171,,0.160108225,,0.084963424,,0.089826859,
0.140959283,,0.086465704,,0.17270486,,0.250722946,
0.06750854,,0.104301533,,0.018722648,,0.099980626,
0.063137469,,0.128697848,,0.057902541,,0.113491061,
0.084267805,,0.13027145,,0.081391253,,0.084104404,
0.048370254,,0.058698771,,0.043147597,,0.108505685,
0.058443956,,0.123466855,,0.063560714,,0.096121614,
0.039509875,,0.086433107,,0.049980856,,0.090290284,
0.029356892,,0.124370316,,0.08768497,,0.081156481,
0.033937163,,0.098670084,,0.059689528,,0.070824761,
0.037906149,,0.087157798,,0.016583949,,0.058635893,
0.047349918,,0.079525762,,0.071528804,,0.099690187,
0.057493139,,0.099675205,,0.058627961,,0.099566238,
0.100379628,,0.202832534,,0.073950805,,0.063735014,
0.021507095,,0.059658225,,0.086262059,,0.0866424,
0.057778496,,0.040669741,,0.069023066,,0.167145952,
0.102157893,,0.217891122,,0.076032853,,0.116019489,
0.052953211,,0.117573454,,0.043682556,,0.095341014,
0.088447512,,0.139660969,,0.080228028,,0.116971785,
0.067782778,,0.099985017,,0.032438682,,0.118213409,
0.039593107,,0.068267716,,0.050500309,,0.10069628,
0.135689866,,0.144195193,,0.136189696,,0.198309826,
0.143994681,,0.170697801,,0.146595239,,0.090590069,
0.067013045,,0.070969781,,0.046882451,,0.082607426,
0.042301388,,0.06634967,,0.085892325,,0.119627185,
0.094605682,,0.103512522,,0.055871831,,0.126960426,
0.090376658,,0.140986524,,0.10193948,,0.091327789,
0.049814272,,0.064969809,,0.1100273,,0.143743732,
0.065657684,,0.092182912,,0.103668188,,0.083411491,
0.090211713,,0.139218029,,0.071944265,,0.126947927,
0.048765913,,0.072319423,,0.08020362,,0.106406862,
0.076185708,,0.14957083,,0.056781728,,0.081453127,
0.063221588,,0.132776221,,0.053047397,,0.108290448,
0.109831689,,0.098309589,,0.140722951,,0.110150926,
0.063576526,,0.070211638,,0.050911431,,0.057468013,
0.054543731,,0.053939672,,0.098200036,,0.152952839,
0.01615745,,0.071427306,,0.042232657,,0.073998063,
0.097698001,,0.078099304,,0.097130131,,0.132696054,
0.055743566,,0.147623641,,0.085684831,,0.058061844,
0.091441762,,0.155618187,,0.053935237,,0.113258925,
0.033282629,,0.061617238,,0.07064352,,0.06935267,
0.073440531,,0.095573646,,0.039834293,,0.112509467,
0.020237064,,0.074183103,,0.065093253,,0.073462075,
0.074017441,,0.071259773,,0.07548503,,0.139754235,
0.066477462,,0.094530414,,0.097326489,,0.044551666,
0.104689216,,0.130586153,,0.041086519,,0.084666083,
0.02660928,,0.064860625,,0.04381937,,0.077169759,
0.032803782,,0.071113679,,0.076874797,,0.06918167,
0.102650274,,0.181485124,,0.092481342,,0.18207417,
0.055454723,,0.054225967,,0.104881805,,0.097510483,
0.037157494,,0.076643244,,0.043779297,,0.047014602,
0.04429322,,0.071251786,,0.068403668,,0.110076459,
0.037554744,,0.063910103,,0.065474146,,0.089346385,
0.08724099,,0.089506743,,0.09414548,,0.08125921,
0.105075925,,0.156603107,,0.053514383,,0.114371241,
0.103695404,,0.212030955,,0.117578051,,0.103950261,
0.06585984,,0.082776596,,0.075870854,,0.118784431,
0.075523218,,0.114631584,,0.081791771,,0.116042989,
0.04120028,,0.12483955,,0.040285584,,0.045470906,
0.08320556,,0.128724629,,0.043303739,,0.114096345,
0.024083333,,0.062492823,,0.064452373,,0.067482744,
0.127947214,,0.237366505,,0.071347731,,0.087928985,
0.043770166,,0.089067594,,0.088837711,,0.084835325,
0.053908771,,0.074309297,,0.050148735,,0.128417912,
0.059274551,,0.112900066,,0.080103687,,0.164699876,
0.054932964,,0.110384804,,0.034536431,,0.033923086,
0.124807843,,0.175415474,,0.069008441,,0.108522115,
0.05264898,,0.103658808,,0.030353227,,0.112433931,
0.082021418,,0.10089121,,0.140644424,,0.126122517,
0.022642187,,0.076151742,,0.064429683,,0.098200985,
0.030327739,,0.049942091,,0.05373309,,0.080631139,
0.03280345,,0.076313127,,0.045156123,,0.09245654,
0.060915845,,0.103997474,,0.099533066,,0.118280171,
0.091379995,,0.135379108,,0.105365475,,0.086881835,
0.07858655,,0.11582886,,0.083753925,,0.129150704,
0.042258427,,0.093491717,,0.080020236,,0.060305292,
0.092806581,,0.137380522,,0.052952063,,0.119299047,
0.026107777,,0.053661753,,0.057735164,,0.046062817,
0.08875994,,0.151324645,,0.042432471,,0.135706671,
0.020292259,,0.051787757,,0.045989604,,0.056606659,
0.036918723,,0.047168748,,0.110400036,,0.091759538,
0.05232512,,0.042696271,,0.098480411,,0.110775797,
0.050659534,,0.133354182,,0.068023745,,0.089094417,
0.099390791,,0.181084217,,0.091388475,,0.171928101,
0.043858011,,0.076555169,,0.073501656,,0.099957226,
0.017388106,,0.062390469,,0.030466849,,0.064609035,
0.108254257,,0.131094595,,0.138943375,,0.148104852,
0.046477214,,0.068450477,,0.077490364,,0.095382096,
0.049380063,,0.071581296,,0.04515169,,0.073273843,
0.06710307,,0.099172416,,0.045304215,,0.11420079,
0.070769514,,0.14763779,,0.112495015,,0.077942209,
0.093915329,,0.147850166,,0.033707637,,0.140719311,
0.056880484,,0.08872543,,0.035962651,,0.068470219,
0.08647646,,0.048885504,,0.121862809,,0.1882717,
0.066746742,,0.094790732,,0.061298562,,0.07309212,
0.088631145,,0.144174353,,0.034384448,,0.123888028,
0.072855681,,0.056160721,,0.101911662,,0.121468624,
0.051528338,,0.089514594,,0.086351148,,0.093710968,
0.036702782,,0.062850932,,0.093085266,,0.122734369,
0.06824162,,0.105686984,,0.034044435,,0.120284494,
0.061422506,,0.094343747,,0.060030261,,0.082209233,
0.068541759,,0.10969342,,0.027833721,,0.12174035,
0.067144384,,0.085423571,,0.086603778,,0.098982709,
0.084059223,,0.140726809,,0.031965332,,0.090912823,
0.056930193,,0.092149069,,0.064231915,,0.116843761,
0.028966324,,0.048021403,,0.077272645,,0.068886427,
0.056189221,,0.075041838,,0.092692122,,0.107721029,
0.079617948,,0.119822227,,0.115089761,,0.098629638,
0.027558507,,0.07677053,,0.063085426,,0.125315273,
0.12646599,,0.190294437,,0.091300638,,0.146019115,
0.096884134,,0.112722074,,0.084505068,,0.087333986,
0.069372983,,0.067724588,,0.117935611,,0.138273234,
0.06305511,,0.106645776,,0.048767133,,0.113519717,
0.040834473,,0.041725196,,0.089355435,,0.13713734,
0.058587076,,0.12451256,,0.04401644,,0.071057957,
0.065441878,,0.127736283,,0.018209857,,0.062236563,
0.095338795,,0.135222867,,0.052945085,,0.099583899,
0.105343116,,0.10900357,,0.078157928,,0.148300501,
0.123865787,,0.191673652,,0.084938349,,0.135843588,
0.059964778,,0.110921933,,0.035372233,,0.100598136,
0.120261378,,0.162018797,,0.099402844,,0.08648784,
0.175272452,,0.147470632,,0.141168986,,0.154169909,
0.113673395,,0.088377725,,0.101583263,,0.148256993,
0.029626636,,0.077953774,,0.02974426,,0.032748232,
0.046279813,,0.034623931,,0.049908315,,0.095991623,
0.029461768,,0.048972745,,0.085969931,,0.077878491,
0.041458154,,0.100420641,,0.028750058,,0.071716659,
0.05059545,,0.085936577,,0.118712291,,0.116405892,
0.093452881,,0.063127372,,0.097092414,,0.145031074,
0.055561006,,0.108747724,,0.09225166,,0.085289199,
0.084166119,,0.103349524,,0.072242807,,0.153569216,
0.103442782,,0.136062095,,0.082486337,,0.078802143,
0.048629985,,0.075191912,,0.093132754,,0.099418506,
0.184495373,,0.218085389,,0.169517573,,0.123403888,
0.118483473,,0.115429089,,0.136603916,,0.166095446,
0.058392388,,0.098077516,,0.04627773,,0.083219228,
0.034678359,,0.118495402,,0.044911232,,0.0834999,
0.023120224,,0.074864547,,0.04447407,,0.037311574,
0.061815979,,0.144038308,,0.108660222,,0.084108606,
0.089664255,,0.150911417,,0.076193949,,0.064917849,
0.110227371,,0.197293567,,0.075630311,,0.11127717,
0.053399717,,0.089455899,,0.084508684,,0.05631683,
0.051405934,,0.109659251,,0.064314293,,0.127444098,
0.07871516,,0.080200525,,0.088827619,,0.125836305,
0.069294446,,0.096912815,,0.092086449,,0.09041797,
0.061483484,,0.09695331,,0.021826461,,0.083714686,
0.124709196,,0.132145958,,0.181545639,,0.096591092,
0.083474025,,0.159808042,,0.03936625,,0.076943321,
0.11087899,,0.124628546,,0.078952519,,0.137943612,
0.051135023,,0.089445848,,0.042262661,,0.105150021,
0.040624043,,0.068054777,,0.06227234,,0.073534023,
0.046424657,,0.080265387,,0.08267479,,0.085715095,
0.094347693,,0.194163814,,0.103538298,,0.079121851,
0.051127742,,0.142782679,,0.091099187,,0.14419556,
0.051729046,,0.153374854,,0.089310257,,0.116729032,
0.0570888,,0.078663092,,0.074070187,,0.098827077,
0.125492509,,0.113730238,,0.114106273,,0.150912685,
0.065848237,,0.039214485,,0.084429249,,0.133133012,
0.177135617,,0.191429868,,0.128310794,,0.138234985,
0.025887085,,0.081496532,,0.056355607,,0.096334565,
0.043815277,,0.082613014,,0.066050354,,0.099297444,
0.101172911,,0.129513907,,0.064356017,,0.123862024,
0.090098649,,0.153073422,,0.022923331,,0.110350076,
0.039097146,,0.099152215,,0.026733238,,0.058832036,
0.040635665,,0.076365084,,0.075509446,,0.115765438,
0.054937575,,0.082506801,,0.059244509,,0.105803779,
0.073906071,,0.096879168,,0.097296605,,0.097423399,
0.104833534,,0.135052969,,0.08103037,,0.115114672,
0.044361,,0.121173909,,0.066992449,,0.06068974,
0.08397635,,0.134600959,,0.08756604,,0.037410207,
0.052051868,,0.055624475,,0.071655739,,0.099029843,
0.069129119,,0.088217027,,0.097574636,,0.14827255,
0.066308235,,0.081965886,,0.133195409,,0.084247696,
0.077919352,,0.139351312,,0.082145432,,0.069523232,
0.061583678,,0.109662408,,0.047772,,0.096114287,
0.042664524,,0.096579097,,0.047649803,,0.091399628,
0.071775377,,0.130379106,,0.07156032,,0.158422893,
0.043840447,,0.05656021,,0.066271273,,0.113290283,
0.056127452,,0.142516055,,0.04057291,,0.079739329,
0.043628701,,0.083133678,,0.057246157,,0.060983904,
0.105101024,,0.142926552,,0.04040261,,0.150057152,
0.095144033,,0.06672331,,0.100552308,,0.174543636,
0.056439594,,0.136093379,,0.075390504,,0.051462806,
0.091414165,,0.112655919,,0.073802122,,0.144646906,
0.034991491,,0.030017209,,0.060840611,,0.079824517,
0.035258523,,0.063086739,,0.039727037,,0.100562143,
0.064340625,,0.112734764,,0.079960688,,0.140453178,
0.052722707,,0.100813781,,0.032952561,,0.080243002,
0.222610076,,0.355635735,,0.178025081,,0.205040355,
0.063753021,,0.120250386,,0.04232586,,0.118753128,
0.133012676,,0.198243585,,0.099653792,,0.074671951,
0.036178324,,0.056186695,,0.04014745,,0.09756663,
0.06699596,,0.125973094,,0.053434813,,0.06858843,
0.050255654,,0.055358116,,0.080847821,,0.142739277,
0.081058256,,0.094405658,,0.071197597,,0.172171511,
0.087489554,,0.120334832,,0.039982704,,0.079304226,
0.061764948,,0.117855253,,0.063986954,,0.132416388,
0.063684177,,0.09777655,,0.023012185,,0.120712173,
0.050317519,,0.115867388,,0.054934532,,0.089015093,
0.008875855,,0.05755444,,0.037126204,,0.060688211,
0.026463977,,0.091800797,,0.027819734,,0.054158003,
0.110940298,,0.089149573,,0.06771736,,0.129966064,
0.088293826,,0.139945725,,0.047291481,,0.058140924,
0.050381722,,0.047623037,,0.0710141,,0.131989648,
0.06608147,,0.067093336,,0.062684595,,0.115682703,
0.086974391,,0.156556779,,0.0565462,,0.125008728,
0.042911571,,0.094609939,,0.043297175,,0.062003969,
0.067742529,,0.182635948,,0.068250542,,0.094230113,
0.042153206,,0.061476516,,0.059537877,,0.067118291,
0.05445436,,0.113892696,,0.064690775,,0.098296388,
0.035625658,,0.05351361,,0.09163365,,0.067537442,
0.061044652,,0.071503567,,0.068314253,,0.072925887,
0.082070826,,0.09082381,,0.107961091,,0.177945455,
0.110656966,,0.119963743,,0.083150177,,0.151244522,
0.045624514,,0.133602133,,0.065333771,,0.068672275,
0.085437819,,0.093295605,,0.065945311,,0.101630606,
0.061455909,,0.052634501,,0.126048299,,0.107549018,
0.030303246,,0.063224746,,0.033899511,,0.055950975,
0.062293025,,0.118453261,,0.038988305,,0.035077356,
0.237857557,,0.18191092,,0.25890765,,0.24313962,
0.065733643,,0.160521118,,0.106836636,,0.104874719,
0.091789893,,0.086014356,,0.16169053,,0.116513498,
0.035648033,,0.075320078,,0.042478554,,0.089103069,
0.032677323,,0.075817887,,0.08042385,,0.077136921,
0.05864765,,0.134929097,,0.089701261,,0.113685377,
0.066064456,,0.118979319,,0.072496549,,0.102838824,
0.039975425,,0.122727447,,0.108436124,,0.081078875,
0.051811483,,0.114913004,,0.050215089,,0.105743773,
0.052740787,,0.111842654,,0.030022588,,0.07336854,
0.047760336,,0.096510868,,0.060626519,,0.084579041,
0.07641342,,0.145810969,,0.047734698,,0.109463952,
0.058593608,,0.115582263,,0.102421444,,0.09008726,
0.044778368,,0.113154007,,0.031415938,,0.046894554,
0.114547247,,0.153873188,,0.090779807,,0.145767311,
0.093919199,,0.171574211,,0.04821333,,0.187503377,
0.132529211,,0.19677744,,0.078697569,,0.116306621,
0.059542005,,0.123309789,,0.025522178,,0.086558987,
0.057397939,,0.130916382,,0.055543509,,0.135713602,
0.121509001,,0.121440936,,0.084598815,,0.12005401,
0.093300827,,0.108514804,,0.161343861,,0.218729624,
0.066744943,,0.097570449,,0.067106406,,0.072584594,
0.120213354,,0.158308189,,0.14365583,,0.145561838,
0.068824532,,0.103725751,,0.035004316,,0.154971651,
0.056256867,,0.086019578,,0.084916226,,0.13817257,
0.07829685,,0.132644157,,0.06004798,,0.167647397,
0.046678256,,0.079070651,,0.036751906,,0.065821639,
0.141546103,,0.122047083,,0.158399582,,0.15300315,
0.042376923,,0.145352376,,0.053635615,,0.103790603,
0.046254124,,0.119663997,,0.11313914,,0.115050865,
0.030321282,,0.078996162,,0.052794822,,0.069195823,
0.140054289,,0.166897998,,0.151332122,,0.177054961,
0.037096725,,0.082760374,,0.03334705,,0.051054633,
0.116890278,,0.197392923,,0.059943411,,0.144349436,
0.068364428,,0.091676504,,0.102218181,,0.095246673,
0.049009177,,0.093304198,,0.035218689,,0.096659927,
0.048700745,,0.136918559,,0.032340244,,0.07650705,
0.059542612,,0.105348872,,0.060435538,,0.062849685,
0.015498829,,0.058071841,,0.033982425,,0.046498199,
0.08840815,,0.068426826,,0.114819735,,0.145729533,
0.141742216,,0.211106484,,0.113445553,,0.162204419,
0.06229075,,0.086077942,,0.057800421,,0.053675908,
0.168779746,,0.292662172,,0.174575737,,0.189140303,
0.055669351,,0.141809202,,0.039919152,,0.102242661,
